iter	Passed	Remaining
328	1293	2638
329	1298	2635
330	1302	2632
331	1306	2629
332	1310	2625
333	1314	2621
334	1319	2618
335	1323	2615
336	1328	2612
337	1332	2609
338	1336	2605
339	1340	2602
340	1344	2598
341	1348	2595
342	1352	2591
343	1356	2587
344	1360	2582
345	1364	2578
346	1368	2574
347	1372	2570
348	1375	2566
349	1380	2562
350	1383	2558
351	1387	2554
352	1391	2551
353	1395	2547
354	1399	2543
355	1404	2540
356	1409	2538
357	1413	2535
358	1418	2532
359	1422	2528
360	1426	2525
361	1430	2520
362	1434	2516
363	1438	2512
364	1442	2509
365	1446	2504
366	1449	2500
367	1453	2496
368	1457	2492
369	1461	2488
370	1465	2484
371	1468	2479
372	1472	2475
373	1476	2471
374	1480	2467
375	1484	2463
376	1488	2459
377	1492	2455
378	1495	2451
379	1499	2447
380	1503	2443
381	1507	2439
382	1511	2435
383	1515	2431
384	1519	2427
385	1523	2423
386	1527	2419
387	1531	2415
388	1535	2411
389	1538	2406
390	1542	2402
391	1546	2398
392	1550	2394
393	1554	2390
394	1558	2387
395	1562	2382
396	1566	2378
397	1570	2374
398	1574	2371
399	1577	2366
400	1581	2362
401	1585	2358
402	1589	2355
403	1593	2350
404	1597	2346
405	1601	2343
406	1605	2339
407	1609	2335
408	1613	2331
409	1617	2327
410	1621	2323
411	1625	2319
412	1629	2315
413	1632	2311
414	1636	2307
415	1640	2303
416	1644	2298
417	1648	2294
418	1651	2290
419	1655	2286
420	1659	2282
421	1663	2278
422	1667	2274
423	1671	2270
424	1675	2266
425	1679	2262
426	1682	2258
427	1686	2254
428	1690	2250
429	1694	2246
430	1698	2241
431	1701	2237
432	1705	2233
433	1710	2230
434	1713	2226
435	1718	2222
436	1722	2218
437	1726	2214
438	1730	2210
439	1733	2206
440	1737	2202
441	1741	2198
442	1745	2195
443	1749	2190
444	1753	2187
445	1757	2183
446	1761	2178
447	1765	2174
448	1769	2170
449	1772	2166
450	1776	2162
451	1780	2159
452	1784	2155
453	1788	2151
454	1792	2147
455	1796	2142
456	1800	2138
457	1804	2135
458	1808	2131
459	1812	2127
460	1816	2123
461	1820	2119
462	1823	2115
463	1827	2111
464	1831	2107
465	1835	2103
466	1839	2099
467	1843	2095
468	1847	2091
469	1851	2087
470	1855	2083
471	1858	2079
472	1862	2075
473	1866	2071
474	1870	2067
475	1874	2063
476	1878	2059
477	1882	2055
478	1886	2051
479	1890	2047
480	1894	2044
481	1899	2040
482	1903	2037
483	1907	2033
484	1911	2029
485	1916	2026
486	1920	2022
487	1924	2018
488	1928	2015
489	1932	2011
490	1936	2007
491	1940	2004
492	1944	1999
493	1949	1996
494	1953	1992
495	1957	1988
496	1961	1985
497	1965	1981
498	1969	1977
499	1973	1973
500	1977	1969
501	1981	1965
502	1985	1961
503	1988	1957
504	1993	1953
505	1996	1949
506	2000	1945
507	2005	1942
508	2009	1938
509	2013	1934
510	2017	1930
511	2021	1926
512	2024	1922
513	2028	1918
514	2032	1914
515	2037	1910
516	2041	1906
517	2045	1903
518	2049	1899
519	2053	1895
520	2057	1891
521	2060	1887
522	2064	1883
523	2068	1878
524	2072	1874
525	2076	1871
526	2080	1867
527	2084	1863
528	2088	1859
529	2091	1855
530	2095	1851
531	2099	1847
532	2104	1843
533	2108	1839
534	2112	1836
535	2116	1831
536	2120	1827
537	2123	1823
538	2127	1819
539	2131	1815
540	2135	1811
541	2139	1807
542	2143	1803
543	2147	1799
544	2151	1795
545	2154	1791
546	2158	1787
547	2162	1783
548	2166	1780
549	2170	1775
550	2174	1772
551	2178	1768
552	2182	1764
553	2186	1760
554	2190	1756
555	2194	1752
556	2198	1748
557	2202	1744
558	2207	1741
559	2212	1738
560	2216	1734
561	2220	1730
562	2224	1726
563	2229	1723
564	2233	1719
565	2237	1715
566	2241	1712
567	2245	1708
568	2249	1703
569	2253	1699
570	2257	1696
571	2261	1692
572	2265	1688
573	2269	1684
574	2272	1680
575	2277	1676
576	2280	1672
577	2284	1668
578	2288	1663
579	2292	1659
580	2296	1655
581	2300	1651
582	2303	1647
583	2307	1643
584	2311	1639
585	2315	1635
586	2319	1632
587	2323	1628
588	2327	1624
589	2331	1620
590	2335	1616
591	2339	1612
592	2343	1608
593	2347	1604
594	2351	1600
595	2355	1596
596	2359	1592
597	2362	1588
598	2366	1584
599	2370	1580
600	2374	1576
601	2379	1572
602	2383	1569
603	2387	1565
604	2391	1561
605	2395	1557
606	2399	1553
607	2403	1549
608	2407	1546
609	2412	1542
610	2416	1538
611	2420	1534
612	2424	1530
613	2428	1526
614	2431	1522
615	2435	1518
616	2439	1514
617	2443	1510
618	2447	1506
619	2452	1503
620	2456	1499
621	2460	1495
622	2464	1491
623	2469	1487
624	2472	1483
625	2477	1480
626	2481	1476
627	2485	1472
628	2490	1468
629	2494	1464
630	2498	1460
631	2502	1457
632	2506	1453
633	2510	1449
634	2514	1445
635	2518	1441
636	2522	1437
637	2526	1433
638	2530	1429
639	2534	1425
640	2538	1421
641	2542	1417
642	2546	1413
643	2550	1410
644	2555	1406
645	2559	1402
646	2563	1398
647	2567	1394
648	2571	1390
649	2575	1386
650	2579	1383
651	2584	1379
652	2588	1375
653	2592	1371
654	2596	1367
655	2600	1363
656	2604	1359
657	2609	1356
658	2614	1352
659	2618	1348
660	2622	1344
661	2626	1340
662	2630	1336
663	2633	1332
664	2637	1328
665	2641	1324
666	2644	1320
667	2649	1316
668	2652	1312
669	2656	1308
670	2660	1304
671	2665	1300
672	2669	1297
673	2674	1293
674	2678	1289
675	2682	1285
676	2686	1281
677	2691	1278
678	2695	1274
679	2699	1270
680	2702	1266
681	2706	1262
682	2710	1257
683	2714	1253
684	2717	1249
685	2721	1245
686	2725	1241
687	2729	1237
688	2733	1233
689	2737	1229
690	2741	1225
691	2745	1222
692	2750	1218
693	2755	1214
694	2759	1211
695	2763	1207
696	2767	1203
697	2771	1199
698	2775	1195
699	2779	1191
700	2783	1187
701	2787	1183
702	2791	1179
703	2794	1175
704	2798	1171
705	2802	1167
706	2806	1163
707	2811	1159
708	2815	1155
709	2818	1151
710	2822	1147
711	2826	1143
712	2830	1139
713	2834	1135
714	2838	1131
715	2842	1127
716	2846	1123
717	2850	1119
718	2854	1115
719	2858	1111
720	2862	1107
721	2866	1103
722	2869	1099
723	2873	1095
724	2877	1091
725	2881	1087
726	2885	1083
727	2889	1079
728	2893	1075
729	2897	1071
730	2901	1067
731	2905	1063
732	2908	1059
733	2912	1055
734	2916	1051
735	2920	1047
736	2924	1043
737	2928	1039
738	2932	1035
739	2936	1031
740	2940	1027
741	2943	1023
742	2947	1019
743	2951	1015
744	2955	1011
745	2959	1007
746	2963	1003
747	2967	999
748	2971	995
749	2975	991
750	2979	987
751	2984	984
752	2988	980
753	2993	976
754	2997	972
755	3001	968
756	3005	964
757	3009	960
758	3014	957
759	3018	953
760	3022	949
761	3027	945
762	3031	941
763	3035	937
764	3039	933
765	3043	929
766	3046	925
767	3050	921
768	3054	917
769	3058	913
770	3062	909
771	3066	905
772	3070	901
773	3074	897
774	3078	893
775	3082	889
776	3086	885
777	3090	881
778	3094	877
779	3097	873
780	3101	869
781	3105	865
782	3109	861
783	3113	857
784	3117	853
785	3121	849
786	3125	845
787	3129	841
788	3132	837
789	3136	833
790	3140	829
791	3144	825
792	3148	821
793	3152	817
794	3155	813
795	3159	809
796	3163	805
797	3167	801
798	3171	797
799	3175	793
800	3179	789
801	3183	785
802	3187	781
803	3191	777
804	3195	773
805	3198	769
806	3202	765
807	3206	761
808	3210	758
809	3214	754
810	3218	750
811	3222	746
812	3226	742
813	3230	738
814	3234	734
815	3238	730
816	3241	726
817	3245	722
818	3249	718
819	3253	714
820	3257	710
821	3261	706
822	3264	702
823	3268	698
824	3272	694
825	3276	690
826	3280	686
827	3284	682
828	3288	678
829	3293	674
830	3297	670
831	3301	666
832	3305	662
833	3309	658
834	3314	654
835	3318	651
836	3323	647
837	3327	643
838	3331	639
839	3335	635
840	3339	631
841	3343	627
842	3347	623
843	3351	619
844	3355	615
845	3358	611
846	3363	607
847	3366	603
848	3370	599
849	3374	595
850	3379	591
851	3382	587
852	3387	583
853	3391	579
854	3395	575
855	3400	571
856	3404	568
857	3408	564
858	3413	560
859	3417	556
860	3421	552
861	3425	548
862	3429	544
863	3433	540
864	3438	536
865	3443	532
866	3447	528
867	3451	524
868	3455	520
869	3459	516
870	3463	513
871	3467	509
872	3471	504
873	3475	501
874	3479	497
875	3483	493
876	3487	489
877	3491	485
878	3495	481
879	3499	477
880	3503	473
881	3507	469
882	3511	465
883	3515	461
884	3519	457
885	3524	453
886	3528	449
887	3533	445
888	3537	441
889	3541	437
890	3545	433
891	3550	429
892	3554	425
893	3558	421
894	3562	417
895	3566	413
896	3570	409
897	3574	406
898	3578	402
899	3582	398
900	3586	394
901	3590	390
902	3593	386
903	3597	382
904	3601	378
905	3605	374
906	3609	370
907	3613	366
908	3617	362
909	3621	358
910	3625	354
911	3629	350
912	3632	346
913	3636	342
914	3640	338
915	3644	334
916	3648	330
917	3652	326
918	3656	322
919	3660	318
920	3663	314
921	3667	310
922	3671	306
923	3675	302
924	3679	298
925	3683	294
926	3687	290
927	3691	286
928	3695	282
929	3699	278
930	3702	274
931	3706	270
932	3710	266
933	3714	262
934	3718	258
935	3722	254
936	3726	250
937	3729	246
938	3733	242
939	3737	238
940	3741	234
941	3745	230
942	3749	226
943	3753	222
944	3757	218
945	3761	214
946	3765	210
947	3769	206
948	3773	202
949	3777	198
950	3781	194
951	3785	190
952	3789	186
953	3793	182
954	3796	178
955	3801	174
956	3804	170
957	3808	166
958	3812	162
959	3816	159
960	3820	155
961	3824	151
962	3828	147
963	3832	143
964	3836	139
965	3840	135
966	3844	131
967	3847	127
968	3851	123
969	3855	119
970	3859	115
971	3863	111
972	3867	107
973	3871	103
974	3875	99
975	3879	95
976	3883	91
977	3887	87
978	3891	83
979	3894	79
980	3898	75
981	3902	71
982	3906	67
983	3910	63
984	3914	59
985	3918	55
986	3921	51
987	3926	47
988	3930	43
989	3933	39
990	3937	35
991	3941	31
992	3945	27
993	3949	23
994	3953	19
995	3956	15
996	3960	11
997	3964	7
998	3968	3
999	3972	0
