iter	MultiClass
685	0.5401574666
686	0.5400663728
687	0.5399699475
688	0.5398061657
689	0.5396796764
690	0.5396168194
691	0.5395428744
692	0.5394289677
693	0.5393505487
694	0.5392161181
695	0.5391742864
696	0.5390994824
697	0.5390145442
698	0.5389320607
699	0.538843489
700	0.5387547699
701	0.5386487904
702	0.5385448304
703	0.5384412745
704	0.5383263899
705	0.5382543005
706	0.5381541049
707	0.5381065203
708	0.538040314
709	0.537901711
710	0.5377745515
711	0.5376887082
712	0.5376288532
713	0.537558844
714	0.5374563921
715	0.5372972701
716	0.5371633593
717	0.5371025567
718	0.5370577879
719	0.5369486104
720	0.5368627279
721	0.5367838083
722	0.5367112821
723	0.5365733648
724	0.5364627848
725	0.5363454754
726	0.5362645277
727	0.5362066171
728	0.5360982578
729	0.5360449148
730	0.5359154148
731	0.5358425575
732	0.5357724746
733	0.5356722416
734	0.5355404579
735	0.5354403548
736	0.5353336622
737	0.5352811369
738	0.5352084383
739	0.5351376655
740	0.5350860937
741	0.53499551
742	0.5348823535
743	0.5348167469
744	0.5346942873
745	0.5345430859
746	0.5344651012
747	0.5342987552
748	0.5340779151
749	0.533987837
750	0.5339626504
751	0.5338322652
752	0.533785875
753	0.5337039438
754	0.5335890143
755	0.5335306214
756	0.5334498696
757	0.5333642701
758	0.5332614631
759	0.5331767215
760	0.5331326193
761	0.5330927127
762	0.5330513019
763	0.5330084692
764	0.5329225076
765	0.5328418551
766	0.5327582873
767	0.5327084787
768	0.5325791972
769	0.5325222189
770	0.5324397973
771	0.5322621439
772	0.5321892432
773	0.5320821902
774	0.5320143111
775	0.5319637267
776	0.5319209594
777	0.5318588779
778	0.5317894879
779	0.5317402901
780	0.5316056823
781	0.5315568462
782	0.5314766258
783	0.5313823806
784	0.5312544669
785	0.5311798623
786	0.5310957199
787	0.5310099209
788	0.5308978458
789	0.5308476947
790	0.5307888665
791	0.5306982441
792	0.5305623486
793	0.5305100428
794	0.5304719735
795	0.5303439728
796	0.5302690605
797	0.5302041913
798	0.5300663531
799	0.5299777585
800	0.5299185839
801	0.5297956542
802	0.5296938318
803	0.5295994514
804	0.5294876165
805	0.5293902534
806	0.529297365
807	0.5291904873
808	0.5290618307
809	0.5289567803
810	0.5288828974
811	0.5288129857
812	0.528747396
813	0.5286159438
814	0.5284679876
815	0.5283581082
816	0.5283062308
817	0.5282226903
818	0.5281244518
819	0.5280770084
820	0.5280186564
821	0.5279454046
822	0.5278736907
823	0.5278303213
824	0.5277534947
825	0.5276872827
826	0.5276090144
827	0.5275753432
828	0.5274847117
829	0.5274243932
830	0.5272516185
831	0.5272052343
832	0.5270943679
833	0.5270045908
834	0.5268644691
835	0.5267973126
836	0.5266717217
837	0.5265180378
838	0.5264064872
839	0.526364059
840	0.5262772977
841	0.5261921636
842	0.5260801823
843	0.5259599666
844	0.5258605343
845	0.5257903334
846	0.5256888561
847	0.5256038855
848	0.525484148
849	0.5253906255
850	0.5253437128
851	0.5252465043
852	0.5251371932
853	0.5250242492
854	0.5249376237
855	0.5248650472
856	0.5247753753
857	0.5247149071
858	0.5246482215
859	0.5245921753
860	0.5245475817
861	0.5244088214
862	0.5242753021
863	0.5241992578
864	0.5241606546
865	0.5241075362
866	0.5240556419
867	0.5240160788
868	0.5239095274
869	0.5238264994
870	0.5236827368
871	0.523613311
872	0.5235277665
873	0.5234094931
874	0.5233171902
875	0.5232763511
876	0.523185704
877	0.5231136095
878	0.523032941
879	0.5229078048
880	0.5228544202
881	0.522800011
882	0.5226901454
883	0.5225911112
884	0.5225149941
885	0.5224381873
886	0.5223748899
887	0.5223378307
888	0.5222902721
889	0.5222285676
890	0.5221115614
891	0.5220566843
892	0.5220026951
893	0.5218985748
894	0.5218129253
895	0.5217285419
896	0.5216902243
897	0.5215995319
898	0.5214728518
899	0.5213581008
900	0.5212597003
901	0.5212126726
902	0.5211708198
903	0.5211125016
904	0.5210280238
905	0.5209375629
906	0.5208587642
907	0.5207686241
908	0.5206839247
909	0.5206092831
910	0.5205571924
911	0.5204830694
912	0.5204209082
913	0.5203647094
914	0.5202573135
915	0.5202058433
916	0.5201724389
917	0.5201365131
918	0.5199962456
919	0.5198484753
920	0.5197629728
921	0.519701857
922	0.5196350416
923	0.5195432362
924	0.5194716412
925	0.5193869702
926	0.5193346199
927	0.5192563096
928	0.5191788037
929	0.5191368901
930	0.5190691122
931	0.5189854433
932	0.5189332868
933	0.5188347058
934	0.5187408218
935	0.5185800782
936	0.5185176888
937	0.5184688807
938	0.5183883135
939	0.5183120905
940	0.5182381304
941	0.5181976473
942	0.5181329028
943	0.5180742357
944	0.5179726384
945	0.5178735792
946	0.5177983049
947	0.5177088798
948	0.5176378317
949	0.5175514857
950	0.5174891653
951	0.5174140327
952	0.5173578238
953	0.517299568
954	0.5172529217
955	0.5172216528
956	0.5171282015
957	0.5170953979
958	0.517057263
959	0.5169607327
960	0.5169176595
961	0.5168598087
962	0.5167831246
963	0.5167488031
964	0.5166830631
965	0.5165861944
966	0.5164664488
967	0.5164075623
968	0.516337017
969	0.5162912115
970	0.5161936891
971	0.5161288391
972	0.5160502046
973	0.5159691777
974	0.5159189967
975	0.5157885404
976	0.5157274416
977	0.5156636118
978	0.5155459753
979	0.5154621745
980	0.5154041415
981	0.5152743125
982	0.5152059526
983	0.5151718245
984	0.5151403987
985	0.5150456594
986	0.5149180335
987	0.5148567511
988	0.5148139831
989	0.5147280991
990	0.5146853714
991	0.514626728
992	0.5145346925
993	0.5144734264
994	0.5143296033
995	0.5142182098
996	0.514150373
997	0.5141234541
998	0.5140097486
999	0.5139267997
