iter	MultiClass
402	0.2172791025
403	0.2172773771
404	0.2172762228
405	0.2172753973
406	0.2172743435
407	0.2172730321
408	0.2172683227
409	0.2172500443
410	0.2172491005
411	0.2172465002
412	0.2172450146
413	0.217244149
414	0.2172405634
415	0.2172399617
416	0.2172307781
417	0.2172302496
418	0.2172258741
419	0.2172173219
420	0.2172164936
421	0.2172159169
422	0.2172147808
423	0.217211503
424	0.2172098346
425	0.217208932
426	0.2172083822
427	0.217208035
428	0.2172073118
429	0.2172063813
430	0.2172056722
431	0.2171970245
432	0.2171962336
433	0.2171945595
434	0.2171941192
435	0.2171932876
436	0.2171924191
437	0.2171844976
438	0.2171751341
439	0.2171739913
440	0.2171728266
441	0.2171721966
442	0.2171709213
443	0.2171646313
444	0.2171632363
445	0.2171621461
446	0.217160758
447	0.2171576841
448	0.2171544667
449	0.2171529854
450	0.2171503459
451	0.2171475075
452	0.2171398335
453	0.2171391272
454	0.2171387599
455	0.2171378195
456	0.2171372677
457	0.2171367545
458	0.2171357466
459	0.2171331775
460	0.2171323785
461	0.2171307741
462	0.2171243478
463	0.217123525
464	0.2171231639
465	0.2171190972
466	0.2171183833
467	0.2171163812
468	0.2171159941
469	0.2171142655
470	0.2171120339
471	0.2171116392
472	0.2171102733
473	0.2171090264
474	0.2171051441
475	0.2171047974
476	0.2171043243
477	0.2171030127
478	0.2171026131
479	0.2171017641
480	0.2171013681
481	0.217100264
482	0.2170998412
483	0.2170984611
484	0.2170977484
485	0.2170968878
486	0.2170945517
487	0.2170934133
488	0.2170923078
489	0.2170920482
490	0.2170901262
491	0.21708971
492	0.2170890285
493	0.2170882874
494	0.2170868182
495	0.2170864456
496	0.2170854144
497	0.2170845494
498	0.2170839238
499	0.2170824134
500	0.217081297
501	0.2170807045
502	0.2170803543
503	0.2170800511
504	0.2170793332
505	0.2170785768
506	0.2170778493
507	0.2170768228
508	0.2170763319
509	0.217075848
510	0.2170746674
511	0.2170713247
512	0.2170706562
513	0.2170698696
514	0.2170688831
515	0.2170683133
516	0.2170680589
517	0.2170677096
518	0.2170673382
519	0.2170658236
520	0.2170654608
521	0.2170649716
522	0.2170645605
523	0.2170643624
524	0.2170634034
525	0.2170588726
526	0.2170583322
527	0.217057906
528	0.2170566988
529	0.2170561827
530	0.2170461599
531	0.2170450115
532	0.2170447024
533	0.2170443643
534	0.2170434251
535	0.2170431125
536	0.2170423041
537	0.2170419043
538	0.2170407738
539	0.2170400403
540	0.2170386594
541	0.2170381082
542	0.2170353349
543	0.21703487
544	0.2170307596
545	0.2170302116
546	0.2170296028
547	0.2170287042
548	0.2170283098
549	0.2170265938
550	0.2170262116
551	0.2170260387
552	0.2170257158
553	0.2170251966
554	0.2170249629
555	0.2170247971
556	0.217024484
557	0.2170183993
558	0.2170121543
559	0.2170107489
560	0.2170104545
561	0.2170091997
562	0.217008491
563	0.2170069198
564	0.2170047384
565	0.2170041409
566	0.2170034189
567	0.2170030286
568	0.2170026348
569	0.2170008297
570	0.2170006465
571	0.2169999985
572	0.2169996453
573	0.2169973012
574	0.2169969613
575	0.2169967754
576	0.2169947773
577	0.2169939682
578	0.2169920525
579	0.2169918538
580	0.2169912825
581	0.2169901513
582	0.2169897358
583	0.2169887527
584	0.2169884766
585	0.2169878414
586	0.2169864078
587	0.2169856156
588	0.2169815729
589	0.2169813138
590	0.2169802961
591	0.2169799769
592	0.2169795892
593	0.2169794087
594	0.2169751295
595	0.2169746264
596	0.2169740218
597	0.2169736434
598	0.2169731126
599	0.2169729222
600	0.2169726057
601	0.2169724281
602	0.2169707353
603	0.2169702446
604	0.2169677928
605	0.2169677013
606	0.2169675807
607	0.2169663964
608	0.2169662127
609	0.2169658844
610	0.2169633381
611	0.2169628627
612	0.2169624809
613	0.2169621668
614	0.2169569157
615	0.2169567258
616	0.2169557142
617	0.2169548181
618	0.216951235
619	0.2169509321
620	0.2169507476
621	0.2169505647
622	0.2169494395
623	0.2169484485
624	0.2169447056
625	0.2169443275
626	0.2169432232
627	0.2169395463
628	0.2169392248
629	0.2169389286
630	0.2169387825
631	0.2169378314
632	0.2169376276
633	0.2169374782
634	0.2169365927
635	0.2169362342
636	0.2169338379
637	0.2169335105
638	0.216933239
639	0.2169324503
640	0.2169319521
641	0.2169317161
642	0.2169306835
643	0.2169302702
644	0.2169301029
645	0.2169287016
646	0.2169284533
647	0.2169278559
648	0.2169260717
649	0.2169253187
650	0.2169251723
651	0.2169250714
652	0.2169246285
653	0.2169239073
654	0.2169236119
655	0.2169209289
656	0.2169207817
657	0.2169205859
658	0.216920041
659	0.2169196727
660	0.2169191429
661	0.2169188899
662	0.2169185783
663	0.2169183611
664	0.2169178456
665	0.2169174343
666	0.2169165763
667	0.2169164283
668	0.2169158678
669	0.2169156123
670	0.2169154743
671	0.2169151856
672	0.2169149084
673	0.2169144284
674	0.216913754
675	0.2169128278
676	0.2169123938
677	0.2169122567
678	0.2169118048
679	0.2169104039
680	0.2169102218
681	0.2169087239
682	0.2169086496
683	0.2169073656
684	0.2169072252
685	0.2169057677
686	0.2169056317
687	0.2169053809
688	0.2169052815
689	0.2169051553
690	0.216901561
691	0.2169012689
692	0.2168997764
693	0.2168995767
694	0.2168994569
695	0.2168990794
696	0.2168989576
697	0.2168985766
698	0.2168974411
699	0.216896901
700	0.2168965612
701	0.2168941502
702	0.2168939847
703	0.2168934042
704	0.2168918544
705	0.2168916444
706	0.2168910176
707	0.2168906885
708	0.2168903549
709	0.2168902401
710	0.2168899922
711	0.2168890912
712	0.2168885666
713	0.216887569
714	0.2168874309
715	0.2168868538
716	0.2168866906
717	0.216886097
718	0.2168859085
719	0.2168855807
720	0.2168853234
721	0.2168851057
722	0.2168845663
723	0.2168838559
724	0.2168835847
725	0.216882821
726	0.2168820242
727	0.2168814589
728	0.2168808564
729	0.2168804931
730	0.216880206
731	0.2168794866
732	0.2168789516
733	0.2168784903
734	0.2168782517
735	0.2168775783
736	0.2168768608
737	0.2168767719
738	0.2168763772
739	0.2168761289
740	0.2168759739
741	0.2168755459
742	0.216875425
743	0.2168752629
744	0.2168750898
745	0.2168748901
746	0.2168746175
747	0.2168738965
748	0.2168735504
749	0.2168729896
750	0.2168726472
751	0.2168725375
752	0.2168720471
753	0.2168716635
754	0.216871562
755	0.2168712728
756	0.2168703874
757	0.2168701833
758	0.2168698508
759	0.2168693753
760	0.2168692485
761	0.2168690353
762	0.216868803
763	0.2168674011
764	0.2168673043
765	0.2168671703
766	0.2168643506
767	0.2168638864
768	0.2168637709
769	0.216863424
770	0.216858046
771	0.2168535759
772	0.2168534701
773	0.2168532501
774	0.2168527095
775	0.2168525196
776	0.2168524226
777	0.21685231
778	0.2168522387
779	0.216852089
780	0.2168511736
781	0.216851018
782	0.2168507416
783	0.2168506025
784	0.2168505286
785	0.2168503748
786	0.216850292
787	0.2168501206
788	0.216848432
789	0.2168478152
790	0.2168476443
791	0.2168474864
792	0.2168472927
793	0.2168471475
794	0.2168470201
795	0.2168468618
796	0.2168465563
797	0.2168462404
798	0.216846184
799	0.2168446881
800	0.2168445573
801	0.2168441767
802	0.2168438088
803	0.2168432768
804	0.2168431675
805	0.2168424921
806	0.2168423371
807	0.2168421006
808	0.2168419273
809	0.2168413727
810	0.2168411503
811	0.2168405283
812	0.2168403477
813	0.2168402249
814	0.2168398848
815	0.2168396458
816	0.216839473
817	0.2168392857
818	0.216838975
819	0.2168389019
820	0.2168387463
821	0.2168377481
822	0.2168374724
823	0.2168372713
824	0.2168368873
825	0.2168368058
826	0.2168366217
827	0.216836103
828	0.2168357156
829	0.2168354487
830	0.2168346532
831	0.2168339808
832	0.2168334011
833	0.2168332842
834	0.2168331236
835	0.2168330174
836	0.2168321199
837	0.2168318796
838	0.2168310903
839	0.216830985
840	0.2168308129
841	0.2168307292
842	0.2168305016
843	0.2168304078
844	0.2168302336
845	0.2168300861
846	0.2168295818
847	0.2168292611
848	0.2168290372
849	0.2168289204
850	0.2168284623
851	0.2168282467
852	0.2168278473
853	0.2168277117
854	0.216827441
855	0.2168270827
856	0.2168268273
857	0.2168267069
858	0.2168264888
859	0.216826222
860	0.2168244185
861	0.2168241414
862	0.2168240464
863	0.216823343
864	0.2168231717
865	0.2168230966
866	0.2168228737
867	0.2168226907
868	0.2168216208
869	0.2168214328
870	0.2168211939
871	0.2168211607
872	0.2168209143
873	0.2168206418
874	0.2168203664
875	0.216817017
876	0.2168159623
877	0.2168158907
878	0.2168155589
879	0.2168154932
880	0.216814654
881	0.2168144674
882	0.2168142219
883	0.2168141014
884	0.2168140215
885	0.2168121534
886	0.2168120267
887	0.2168117311
888	0.2168116568
889	0.2168111527
890	0.2168110473
891	0.2168105251
892	0.2168103951
893	0.2168101691
894	0.2168100292
895	0.216809917
896	0.2168089477
897	0.2168088562
898	0.2168087234
899	0.2168079811
900	0.2168078436
901	0.2168069129
902	0.2168068626
903	0.2168057367
904	0.216805492
905	0.2168052029
906	0.2168050688
907	0.2168048977
908	0.216804693
909	0.2168044386
910	0.216804387
911	0.2168043033
912	0.2168040623
913	0.2168036901
914	0.2168033817
915	0.2168032184
916	0.2168018387
917	0.2168015227
918	0.2168014348
919	0.2168013577
920	0.2168011925
921	0.2168010116
922	0.2168009632
923	0.2168009011
924	0.2168007714
925	0.2168006708
926	0.2167990645
927	0.2167989953
928	0.2167988335
929	0.2167986093
930	0.2167985169
931	0.2167984573
932	0.2167983488
933	0.2167980967
934	0.216798012
935	0.2167962105
936	0.2167960617
937	0.2167958127
938	0.2167957463
939	0.2167953336
940	0.2167939475
941	0.2167939102
942	0.216793622
943	0.2167934788
944	0.2167934203
945	0.2167932886
946	0.2167929425
947	0.2167928793
948	0.2167925858
949	0.2167920682
950	0.2167920225
951	0.2167918001
952	0.2167917333
953	0.2167916656
954	0.2167916199
955	0.2167910867
956	0.2167910087
957	0.2167905642
958	0.2167904847
959	0.2167903784
960	0.2167903026
961	0.216790258
962	0.2167902223
963	0.216790047
964	0.2167900044
965	0.2167894614
966	0.2167892142
967	0.2167890781
968	0.2167890073
969	0.2167889564
970	0.2167888786
971	0.2167887914
972	0.2167887084
973	0.2167886469
974	0.2167885498
975	0.2167885188
976	0.2167884662
977	0.2167880081
978	0.2167879316
979	0.2167876879
980	0.2167873616
981	0.2167872434
982	0.2167872118
983	0.2167871569
984	0.2167871005
985	0.2167856718
986	0.2167856136
987	0.2167851702
988	0.2167850541
989	0.2167849638
990	0.2167847633
991	0.2167846122
992	0.2167844725
993	0.2167842857
994	0.2167841725
995	0.2167839689
996	0.2167839376
997	0.2167838628
998	0.2167838175
999	0.216783629
