iter	Passed	Remaining
219	937	3324
220	942	3321
221	946	3318
222	951	3314
223	955	3311
224	960	3307
225	964	3302
226	969	3300
227	973	3295
228	977	3292
229	982	3289
230	987	3286
231	991	3283
232	996	3281
233	1001	3278
234	1006	3275
235	1010	3272
236	1015	3269
237	1020	3265
238	1024	3262
239	1029	3258
240	1033	3254
241	1037	3250
242	1042	3248
243	1047	3245
244	1052	3241
245	1057	3240
246	1061	3236
247	1066	3233
248	1071	3230
249	1076	3228
250	1080	3225
251	1085	3222
252	1090	3219
253	1095	3217
254	1099	3213
255	1104	3210
256	1109	3206
257	1114	3204
258	1119	3201
259	1123	3197
260	1127	3193
261	1132	3189
262	1136	3185
263	1140	3180
264	1145	3175
265	1149	3172
266	1154	3168
267	1158	3163
268	1162	3159
269	1167	3155
270	1171	3150
271	1175	3147
272	1180	3144
273	1185	3140
274	1189	3136
275	1194	3132
276	1198	3128
277	1203	3124
278	1207	3120
279	1211	3115
280	1215	3110
281	1219	3105
282	1223	3100
283	1227	3094
284	1231	3089
285	1236	3085
286	1240	3082
287	1244	3077
288	1249	3072
289	1253	3067
290	1257	3062
291	1261	3058
292	1265	3053
293	1269	3048
294	1273	3043
295	1277	3038
296	1281	3033
297	1285	3028
298	1289	3023
299	1293	3018
300	1298	3014
301	1301	3009
302	1305	3003
303	1309	2998
304	1313	2993
305	1318	2990
306	1323	2987
307	1327	2983
308	1331	2978
309	1335	2972
310	1339	2967
311	1343	2962
312	1347	2958
313	1352	2954
314	1356	2948
315	1359	2943
316	1363	2938
317	1367	2933
318	1371	2928
319	1375	2923
320	1379	2918
321	1383	2913
322	1387	2908
323	1392	2904
324	1397	2902
325	1401	2897
326	1405	2891
327	1409	2887
328	1413	2883
329	1417	2878
330	1421	2873
331	1426	2869
332	1430	2864
333	1434	2860
334	1438	2854
335	1442	2850
336	1446	2845
337	1450	2840
338	1454	2836
339	1458	2832
340	1463	2828
341	1467	2823
342	1471	2818
343	1475	2813
344	1479	2809
345	1484	2805
346	1489	2802
347	1493	2797
348	1497	2794
349	1502	2789
350	1506	2785
351	1510	2780
352	1514	2775
353	1518	2771
354	1522	2766
355	1527	2762
356	1531	2757
357	1535	2753
358	1539	2748
359	1543	2744
360	1547	2739
361	1552	2736
362	1557	2732
363	1561	2727
364	1565	2723
365	1569	2718
366	1573	2713
367	1577	2708
368	1580	2703
369	1584	2698
370	1588	2693
371	1592	2688
372	1596	2684
373	1600	2679
374	1604	2674
375	1609	2670
376	1613	2666
377	1617	2661
378	1621	2657
379	1625	2652
380	1629	2647
381	1633	2642
382	1637	2637
383	1641	2633
384	1645	2628
385	1649	2623
386	1653	2618
387	1656	2613
388	1660	2608
389	1664	2604
390	1668	2599
391	1673	2595
392	1677	2590
393	1681	2586
394	1686	2583
395	1691	2579
396	1695	2575
397	1700	2572
398	1705	2568
399	1709	2564
400	1713	2560
401	1718	2556
402	1723	2553
403	1728	2549
404	1732	2545
405	1736	2541
406	1740	2536
407	1745	2532
408	1749	2527
409	1753	2523
410	1758	2519
411	1763	2516
412	1767	2512
413	1771	2508
414	1776	2504
415	1780	2499
416	1784	2495
417	1788	2490
418	1792	2486
419	1797	2482
420	1801	2478
421	1806	2473
422	1810	2469
423	1814	2464
424	1818	2460
425	1822	2455
426	1826	2450
427	1829	2445
428	1833	2440
429	1837	2436
430	1841	2431
431	1845	2426
432	1849	2422
433	1853	2417
434	1857	2412
435	1861	2407
436	1865	2403
437	1869	2399
438	1874	2394
439	1878	2390
440	1883	2386
441	1887	2382
442	1891	2377
443	1894	2372
444	1898	2368
445	1903	2363
446	1907	2359
447	1910	2354
448	1915	2350
449	1919	2345
450	1924	2342
451	1928	2338
452	1933	2334
453	1937	2330
454	1941	2325
455	1945	2321
456	1950	2317
457	1954	2312
458	1958	2308
459	1962	2303
460	1967	2299
461	1970	2295
462	1974	2290
463	1978	2285
464	1982	2281
465	1986	2276
466	1990	2271
467	1994	2267
468	1999	2263
469	2003	2259
470	2007	2254
471	2011	2250
472	2016	2246
473	2020	2241
474	2024	2237
475	2028	2232
476	2032	2228
477	2035	2223
478	2039	2218
479	2043	2214
480	2048	2210
481	2052	2206
482	2056	2201
483	2060	2196
484	2064	2192
485	2068	2187
486	2072	2183
487	2076	2178
488	2080	2174
489	2085	2170
490	2088	2165
491	2093	2161
492	2096	2156
493	2101	2152
494	2105	2147
495	2109	2143
496	2114	2139
497	2118	2135
498	2122	2130
499	2126	2126
500	2130	2121
501	2134	2117
502	2138	2112
503	2142	2108
504	2146	2104
505	2151	2100
506	2155	2095
507	2159	2091
508	2163	2087
509	2167	2082
510	2171	2078
511	2175	2073
512	2179	2069
513	2183	2065
514	2188	2060
515	2192	2056
516	2196	2051
517	2201	2048
518	2206	2044
519	2210	2040
520	2214	2035
521	2218	2031
522	2222	2026
523	2226	2022
524	2230	2018
525	2234	2013
526	2238	2009
527	2242	2004
528	2246	2000
529	2250	1996
530	2255	1991
531	2259	1987
532	2263	1983
533	2268	1979
534	2271	1974
535	2275	1970
536	2280	1965
537	2284	1961
538	2288	1957
539	2292	1952
540	2296	1948
541	2300	1943
542	2303	1938
543	2307	1934
544	2311	1929
545	2315	1925
546	2320	1921
547	2324	1917
548	2328	1912
549	2332	1908
550	2336	1904
551	2340	1899
552	2344	1895
553	2349	1891
554	2353	1886
555	2357	1882
556	2362	1878
557	2366	1874
558	2370	1869
559	2374	1865
560	2378	1861
561	2382	1856
562	2386	1852
563	2390	1847
564	2393	1843
565	2398	1838
566	2403	1835
567	2407	1831
568	2411	1826
569	2415	1822
570	2420	1818
571	2424	1813
572	2428	1809
573	2432	1805
574	2436	1800
575	2440	1796
576	2444	1791
577	2447	1787
578	2451	1782
579	2455	1778
580	2459	1773
581	2463	1769
582	2467	1765
583	2472	1761
584	2476	1756
585	2481	1752
586	2485	1748
587	2489	1744
588	2493	1740
589	2498	1736
590	2502	1732
591	2507	1728
592	2511	1723
593	2515	1719
594	2519	1715
595	2524	1711
596	2529	1707
597	2532	1702
598	2537	1698
599	2541	1694
600	2545	1690
601	2550	1686
602	2554	1681
603	2558	1677
604	2562	1673
605	2566	1668
606	2570	1664
607	2575	1660
608	2579	1655
609	2583	1651
610	2587	1647
611	2590	1642
612	2594	1637
613	2598	1633
614	2602	1629
615	2606	1624
616	2610	1620
617	2614	1616
618	2618	1611
619	2622	1607
620	2626	1602
621	2630	1598
622	2634	1594
623	2638	1590
624	2642	1585
625	2647	1581
626	2651	1577
627	2655	1572
628	2659	1568
629	2663	1564
630	2667	1560
631	2672	1555
632	2676	1551
633	2681	1547
634	2685	1543
635	2690	1539
636	2695	1535
637	2700	1531
638	2704	1527
639	2708	1523
640	2712	1519
641	2717	1515
642	2721	1511
643	2726	1507
644	2731	1503
645	2735	1498
646	2739	1494
647	2744	1490
648	2748	1486
649	2752	1482
650	2756	1477
651	2760	1473
652	2764	1469
653	2768	1464
654	2772	1460
655	2776	1455
656	2780	1451
657	2784	1447
658	2789	1443
659	2793	1439
660	2797	1434
661	2801	1430
662	2805	1426
663	2809	1421
664	2813	1417
665	2817	1413
666	2821	1408
667	2825	1404
668	2830	1400
669	2834	1395
670	2838	1391
671	2842	1387
672	2846	1383
673	2850	1378
674	2854	1374
675	2858	1370
676	2862	1365
677	2866	1361
678	2871	1357
679	2875	1353
680	2879	1348
681	2884	1344
682	2889	1341
683	2894	1337
684	2899	1333
685	2903	1329
686	2908	1325
687	2913	1321
688	2918	1317
689	2923	1313
690	2928	1309
691	2933	1305
692	2938	1301
693	2942	1297
694	2946	1293
695	2950	1288
696	2955	1284
697	2959	1280
698	2963	1276
699	2967	1271
700	2971	1267
701	2975	1262
702	2979	1258
703	2982	1254
704	2986	1249
705	2989	1245
706	2993	1240
707	2996	1236
708	3000	1231
709	3004	1227
710	3008	1222
711	3012	1218
712	3016	1214
713	3020	1209
714	3024	1205
715	3028	1201
716	3032	1196
717	3035	1192
718	3039	1188
719	3043	1183
720	3047	1179
721	3051	1174
722	3054	1170
723	3058	1165
724	3062	1161
725	3065	1156
726	3069	1152
727	3072	1148
728	3076	1143
729	3080	1139
730	3083	1134
731	3087	1130
732	3090	1125
733	3094	1121
734	3098	1117
735	3102	1112
736	3105	1108
737	3109	1104
738	3113	1099
739	3117	1095
740	3120	1090
741	3124	1086
742	3129	1082
743	3132	1077
744	3136	1073
745	3140	1069
746	3144	1064
747	3147	1060
748	3151	1055
749	3155	1051
750	3158	1047
751	3162	1043
752	3166	1038
753	3170	1034
754	3175	1030
755	3179	1026
756	3182	1021
757	3186	1017
758	3191	1013
759	3194	1008
760	3198	1004
761	3203	1000
762	3207	996
763	3211	992
764	3215	987
765	3219	983
766	3223	979
767	3228	975
768	3232	971
769	3237	966
770	3241	962
771	3245	958
772	3249	954
773	3253	950
774	3257	945
775	3262	941
776	3266	937
777	3270	933
778	3274	929
779	3279	924
780	3283	920
781	3287	916
782	3291	912
783	3295	908
784	3299	903
785	3304	899
786	3308	895
787	3312	891
788	3317	887
789	3321	882
790	3325	878
791	3330	874
792	3334	870
793	3339	866
794	3344	862
795	3348	858
796	3352	853
797	3357	849
798	3361	845
799	3365	841
800	3369	837
801	3373	832
802	3378	828
803	3382	824
804	3386	820
805	3390	815
806	3393	811
807	3398	807
808	3402	803
809	3407	799
810	3411	795
811	3415	790
812	3420	786
813	3424	782
814	3428	778
815	3432	773
816	3436	769
817	3440	765
818	3444	761
819	3448	756
820	3452	752
821	3456	748
822	3460	744
823	3464	740
824	3468	735
825	3472	731
826	3476	727
827	3480	723
828	3484	718
829	3489	714
830	3493	710
831	3498	706
832	3502	702
833	3507	698
834	3511	693
835	3516	689
836	3520	685
837	3525	681
838	3530	677
839	3535	673
840	3539	669
841	3543	664
842	3547	660
843	3551	656
844	3555	652
845	3559	648
846	3563	643
847	3568	639
848	3571	635
849	3575	631
850	3579	626
851	3584	622
852	3588	618
853	3592	614
854	3596	609
855	3601	605
856	3605	601
857	3609	597
858	3613	593
859	3617	588
860	3621	584
861	3625	580
862	3629	576
863	3633	571
864	3637	567
865	3641	563
866	3645	559
867	3649	554
868	3653	550
869	3657	546
870	3661	542
871	3665	538
872	3669	533
873	3673	529
874	3677	525
875	3681	521
876	3685	516
877	3690	512
878	3694	508
879	3698	504
880	3702	500
881	3706	495
882	3710	491
883	3714	487
884	3718	483
885	3722	479
886	3727	474
887	3731	470
888	3735	466
889	3739	462
890	3743	457
891	3747	453
892	3751	449
893	3755	445
894	3759	441
895	3764	436
896	3768	432
897	3771	428
898	3775	424
899	3779	419
900	3784	415
901	3788	411
902	3792	407
903	3796	403
904	3800	398
905	3804	394
906	3808	390
907	3812	386
908	3816	382
909	3820	377
910	3825	373
911	3829	369
912	3834	365
913	3837	361
914	3841	356
915	3845	352
916	3849	348
917	3853	344
918	3857	340
919	3861	335
920	3865	331
921	3869	327
922	3873	323
923	3877	318
924	3881	314
925	3885	310
926	3890	306
927	3894	302
928	3898	297
929	3903	293
930	3907	289
931	3911	285
932	3915	281
933	3919	277
934	3924	272
935	3928	268
936	3932	264
937	3937	260
938	3941	256
939	3945	251
940	3949	247
941	3953	243
942	3957	239
943	3961	235
944	3966	230
945	3970	226
946	3974	222
947	3978	218
948	3982	214
949	3986	209
950	3991	205
951	3995	201
952	4000	197
953	4004	193
954	4008	188
955	4012	184
956	4017	180
957	4021	176
958	4026	172
959	4030	167
960	4034	163
961	4038	159
962	4042	155
963	4046	151
964	4050	146
965	4055	142
966	4058	138
967	4063	134
968	4067	130
969	4071	125
970	4075	121
971	4079	117
972	4083	113
973	4087	109
974	4090	104
975	4094	100
976	4098	96
977	4102	92
978	4107	88
979	4111	83
980	4115	79
981	4119	75
982	4123	71
983	4128	67
984	4132	62
985	4136	58
986	4140	54
987	4144	50
988	4149	46
989	4154	41
990	4158	37
991	4162	33
992	4166	29
993	4170	25
994	4174	20
995	4178	16
996	4183	12
997	4187	8
998	4191	4
999	4195	0
