iter	MultiClass
215	0.5973490041
216	0.597233466
217	0.5971125854
218	0.5969039661
219	0.5967537415
220	0.5965229376
221	0.5964514975
222	0.596332705
223	0.5961993835
224	0.5960764599
225	0.5959864102
226	0.5958659489
227	0.5957613316
228	0.595671913
229	0.5955269632
230	0.5953365975
231	0.5952131221
232	0.5951144104
233	0.5949769235
234	0.5948636576
235	0.5947312731
236	0.5944955958
237	0.5944318788
238	0.594327226
239	0.5942682401
240	0.594226444
241	0.5941194296
242	0.5940219551
243	0.5939133813
244	0.5938432382
245	0.5937339865
246	0.5935665103
247	0.5934773285
248	0.5933626565
249	0.5932018317
250	0.5930706728
251	0.5929431283
252	0.59286059
253	0.5927373054
254	0.5926712059
255	0.5925882588
256	0.5924713347
257	0.5923743628
258	0.592255397
259	0.5921284695
260	0.5920273146
261	0.591954122
262	0.5918804073
263	0.5917966857
264	0.5917100824
265	0.5916186528
266	0.5915149667
267	0.5914090885
268	0.591319858
269	0.5912166919
270	0.5911357877
271	0.5910388221
272	0.5908606624
273	0.5908075751
274	0.5907206444
275	0.590486115
276	0.5904009648
277	0.5903018067
278	0.5901763814
279	0.5900575276
280	0.5899252314
281	0.5898343441
282	0.5896713126
283	0.5895696996
284	0.5894252483
285	0.5892260833
286	0.5891009205
287	0.5890352995
288	0.5889065198
289	0.5887109945
290	0.5885801733
291	0.5884531046
292	0.5882980109
293	0.5882101061
294	0.5880513187
295	0.5879896139
296	0.5879152902
297	0.5878673485
298	0.5877813506
299	0.5876130461
300	0.5875060668
301	0.5874010961
302	0.5872817629
303	0.5871941683
304	0.5870875725
305	0.5869377533
306	0.5867090777
307	0.5866873385
308	0.5865995844
309	0.5865427478
310	0.5863448932
311	0.5862744171
312	0.5861594393
313	0.586010079
314	0.5859005619
315	0.5858149981
316	0.5857136836
317	0.585523885
318	0.5854358055
319	0.5852978175
320	0.5851794432
321	0.5850270652
322	0.5848900449
323	0.5847835972
324	0.584632329
325	0.5845452914
326	0.5844643863
327	0.5842763218
328	0.5841966006
329	0.5841241644
330	0.5840145913
331	0.5839217714
332	0.5838468735
333	0.5837798991
334	0.5837034972
335	0.5836437273
336	0.583569108
337	0.5834911529
338	0.5833830253
339	0.5833109017
340	0.5831818682
341	0.5830574278
342	0.5829576715
343	0.5827882653
344	0.5826470626
345	0.5824829164
346	0.5823068857
347	0.5821920219
348	0.5820912677
349	0.581993177
350	0.5818785725
351	0.5817865118
352	0.5816871519
353	0.5815810156
354	0.5813469524
355	0.5812178198
356	0.5811434561
357	0.5811080836
358	0.5809654224
359	0.580823297
360	0.5807560854
361	0.5806681354
362	0.580572169
363	0.5804467608
364	0.580349087
365	0.5802503538
366	0.580129964
367	0.580061551
368	0.5800115998
369	0.5799008736
370	0.5797664713
371	0.5796620391
372	0.5795925816
373	0.5795034309
374	0.5794314846
375	0.5793357037
376	0.5792481567
377	0.5791740614
378	0.5790797295
379	0.5789807325
380	0.5788761297
381	0.5787269042
382	0.578648121
383	0.5786036918
384	0.5784869027
385	0.5783842048
386	0.5783144884
387	0.5782472614
388	0.5781262884
389	0.5779847676
390	0.5778908288
391	0.5777520784
392	0.5776543969
393	0.5775887428
394	0.577497252
395	0.5774147252
396	0.5773045599
397	0.5771599597
398	0.5769455681
399	0.576843145
400	0.5767642516
401	0.5767041889
402	0.576555605
403	0.576513392
404	0.5764296221
405	0.5762874305
406	0.5762035132
407	0.5760828455
408	0.5759524742
409	0.5759135231
410	0.5757748819
411	0.5756531956
412	0.5755197261
413	0.5754295993
414	0.5753295058
415	0.5752213391
416	0.5750908151
417	0.5750221629
418	0.5749095998
419	0.5748278142
420	0.5747245595
421	0.5746453343
422	0.5745566989
423	0.574442044
424	0.5743885922
425	0.5743393931
426	0.574255345
427	0.5741766539
428	0.5740524219
429	0.5739935123
430	0.5738494128
431	0.5737042742
432	0.5736351905
433	0.5735756967
434	0.5735280041
435	0.5734189774
436	0.5732844135
437	0.5731366083
438	0.5730287761
439	0.5728825689
440	0.5727287667
441	0.5726436715
442	0.5725684808
443	0.572470451
444	0.5724084692
445	0.5722973815
446	0.5721849125
447	0.5721282498
448	0.5719608776
449	0.5718226176
450	0.5717902228
451	0.5716538011
452	0.5715460282
453	0.5714720951
454	0.5713498741
455	0.5712551243
456	0.5711870365
457	0.5711349283
458	0.5710308998
459	0.570953993
460	0.5708894554
461	0.570766365
462	0.5707278336
463	0.5706594339
464	0.5705643348
465	0.5705103678
466	0.5704203734
467	0.5702989387
468	0.5701481746
469	0.5700988659
470	0.5700100784
471	0.5699184113
472	0.5698202922
473	0.5697422267
474	0.569668763
475	0.5695786428
476	0.5695211818
477	0.5693937507
478	0.5692801394
479	0.56914157
480	0.569023951
481	0.5689187998
482	0.5688321766
483	0.568739393
484	0.5686870621
485	0.5685586776
486	0.5684721405
487	0.5683741413
488	0.5683057771
489	0.568205809
490	0.5680943842
491	0.5680157295
492	0.5679413326
493	0.5678646171
494	0.5677420998
495	0.5676202635
496	0.5675503696
497	0.5674963434
498	0.567418228
499	0.5673142192
500	0.5672047494
501	0.5671243908
502	0.567077071
503	0.5670125351
504	0.5669524402
505	0.566905021
506	0.566849138
507	0.5667652131
508	0.5666982237
509	0.566599206
510	0.5665223119
511	0.5663478137
512	0.5662506398
513	0.5661642975
514	0.5661064275
515	0.565965415
516	0.5659023461
517	0.5657885918
518	0.5657027096
519	0.5656148362
520	0.5654872358
521	0.5654324587
522	0.565336224
523	0.5652516091
524	0.565166375
525	0.5650334238
526	0.5649659113
527	0.564850191
528	0.5646829551
529	0.5645950511
530	0.5645315151
531	0.5644306462
532	0.5643648788
533	0.564257741
534	0.5641912442
535	0.5641569895
536	0.5641113776
537	0.5640355186
538	0.5639958131
539	0.5639400774
540	0.5638231999
541	0.5637211595
542	0.5636687119
543	0.5635888203
544	0.5634779528
545	0.5634073777
546	0.5633465168
547	0.5632757163
548	0.5631608102
549	0.5630621366
550	0.5629526819
551	0.562886378
552	0.5627654906
553	0.5626873222
554	0.5625761095
555	0.5624155056
556	0.5623390518
557	0.5622865869
558	0.5621986615
559	0.5620797546
560	0.5620291152
561	0.5619513551
562	0.5618851819
563	0.5618431371
564	0.5617544099
565	0.561659726
566	0.5615544635
567	0.5614489201
568	0.5613841675
569	0.5613126894
570	0.5612142094
571	0.5611075998
572	0.5610475721
573	0.5609628279
574	0.5609330326
575	0.5608488402
576	0.5608181035
577	0.5607387087
578	0.5606955295
579	0.5606342415
580	0.5605614075
581	0.5604776866
582	0.5603659639
583	0.5602980813
584	0.5602135882
585	0.5601366038
586	0.560098328
587	0.5600485461
588	0.5599837115
589	0.5599152501
590	0.5598771739
591	0.5597736446
592	0.5597213999
593	0.5596093889
594	0.5595192366
595	0.559400674
596	0.5593108254
597	0.5592664606
598	0.5591823704
599	0.5591199505
600	0.5590078389
601	0.5589093025
602	0.5587551108
603	0.5586647983
604	0.5586054136
605	0.5585561842
606	0.5584879837
607	0.5584155122
608	0.5583434709
609	0.5582349585
610	0.5581545822
611	0.5580931626
612	0.5579978267
613	0.5579157905
614	0.5578092808
615	0.5577198639
616	0.5576400035
617	0.5575940265
618	0.557507957
619	0.5574578972
620	0.5573986716
621	0.5573355313
622	0.557241157
623	0.5572191798
624	0.557165193
625	0.5570967504
626	0.5570491344
627	0.5569766005
628	0.5568601328
629	0.5567855368
630	0.5567004945
631	0.5566186768
632	0.5564440483
633	0.5563635368
634	0.5562295643
635	0.5561670281
636	0.5560775778
637	0.5560023943
638	0.5559153147
639	0.5558262891
640	0.5556664951
641	0.5555939707
642	0.555461978
643	0.5553792704
644	0.5552760203
645	0.5551034227
646	0.5550265081
647	0.5548682993
648	0.5547867199
649	0.554734198
650	0.5546565703
651	0.554609373
652	0.5545329983
653	0.5544833011
654	0.5543557755
655	0.5542933364
656	0.5541983045
657	0.5541420243
658	0.5540688773
659	0.5539600013
660	0.5538479821
661	0.5537874375
662	0.5536929706
663	0.5536370087
664	0.5535472764
665	0.5534813779
666	0.5533752384
667	0.553284131
668	0.5532042979
669	0.5531410898
670	0.553057073
671	0.5529847586
672	0.552938861
673	0.5528992189
674	0.5528515601
675	0.5527737894
676	0.5527170577
677	0.5526706187
678	0.5526315719
679	0.5525738017
680	0.5524534039
681	0.5523794621
682	0.5522488546
683	0.5521828801
684	0.5521152953
685	0.5520229732
686	0.5519559814
687	0.5518893725
688	0.5518296045
689	0.5517571728
690	0.5516746044
691	0.5516122194
692	0.5515204926
693	0.5514776113
694	0.5514153766
695	0.5513781924
696	0.5513102003
697	0.5512236776
698	0.5511514913
699	0.5510870925
700	0.551011176
701	0.5509211756
702	0.5508415398
703	0.5507991608
704	0.5506992981
705	0.5506568539
706	0.550581201
707	0.5505111807
708	0.5504502863
709	0.5503767245
710	0.5503142771
711	0.5502159375
712	0.5501097693
713	0.5500487144
714	0.5499716235
715	0.5498829614
716	0.5497989955
717	0.5497633048
718	0.5496025123
719	0.5495192944
720	0.5494521743
721	0.5493474212
722	0.5493044213
723	0.5492312507
724	0.5491621331
725	0.5490893185
726	0.5490054568
727	0.5489152333
728	0.5488496163
729	0.548764158
730	0.5487227525
731	0.5486733381
732	0.5486232675
733	0.5485211009
734	0.5483632662
735	0.548293719
736	0.5482452009
737	0.5481757958
738	0.5481137726
739	0.5479205587
740	0.5478562298
741	0.5477589345
742	0.5477129836
743	0.5476818733
744	0.5475987539
745	0.5475357458
746	0.5474849345
747	0.5474348185
748	0.5473816808
749	0.5473234144
750	0.5471962277
751	0.5471350288
752	0.5470820564
753	0.5469913105
754	0.5469636375
755	0.5468869124
756	0.5468641132
757	0.5467089367
758	0.5466813425
759	0.5466304303
760	0.5465788516
761	0.5465218202
762	0.546443658
763	0.5463655886
764	0.546313478
765	0.5462791691
766	0.5462468214
767	0.5462010797
768	0.5460948373
769	0.5460415455
770	0.5459593178
771	0.5458730087
772	0.5458032411
773	0.5456999473
774	0.5456223103
775	0.5455393282
776	0.5454530277
777	0.5453776896
778	0.5452714964
779	0.5452231679
780	0.5451482863
781	0.5450878049
782	0.5449814021
783	0.5449475643
784	0.5448747726
785	0.5448062972
786	0.5447493433
787	0.5447001352
788	0.5446344369
789	0.5445989538
790	0.54455515
791	0.5445231298
792	0.5444588305
793	0.5444105151
794	0.5443644376
795	0.5443013579
796	0.5442397168
797	0.5441774703
798	0.5441295459
799	0.5440501918
800	0.5439775761
801	0.543874814
802	0.5438179683
803	0.5437583808
804	0.5437064883
805	0.5436734458
806	0.5435795799
807	0.5434896873
808	0.5434376252
809	0.5433825467
810	0.5433400249
811	0.5433148806
812	0.543248952
813	0.5431338794
814	0.5430688468
815	0.5430192388
816	0.5429444921
817	0.5428846377
818	0.542782852
819	0.5427245867
820	0.5426253874
821	0.5425835893
822	0.5425516979
823	0.5425165961
824	0.5423912949
825	0.5423279949
826	0.5422843909
827	0.542270657
828	0.5421757653
829	0.5421044072
830	0.5419616962
831	0.5419169852
832	0.5418792079
833	0.5418076753
834	0.5417480546
835	0.5416882034
836	0.5416267324
837	0.5415758027
838	0.5415040718
839	0.5414303072
840	0.5413824534
841	0.541348531
842	0.5412793442
843	0.541160711
844	0.5411032555
845	0.541053579
846	0.5409650352
847	0.5408729294
848	0.5408239946
849	0.5407716768
850	0.5407355073
851	0.5406720139
852	0.540588176
853	0.5404836271
854	0.5403848875
855	0.5403246637
856	0.5402347274
857	0.5401839897
858	0.5400975487
859	0.5400513199
860	0.5400002849
861	0.5399476435
862	0.5398961475
863	0.5398666317
864	0.5398351685
865	0.5397569723
866	0.5397367639
867	0.5396519303
868	0.539605579
869	0.539518606
870	0.5394361071
871	0.5393496534
872	0.5393151019
873	0.5391921287
874	0.5391083415
875	0.5390548928
876	0.5389384155
877	0.5388870692
878	0.5387963296
879	0.5386907172
880	0.538642053
881	0.5385795593
882	0.5384895463
883	0.5383941197
884	0.5383394863
885	0.5382735077
886	0.538226632
887	0.5381764734
888	0.5381352865
889	0.5380801262
890	0.5380167484
891	0.5379732503
892	0.537916418
893	0.5378568231
894	0.5378228278
895	0.5377866422
896	0.5377017806
897	0.5376164843
898	0.5375593746
899	0.5374701704
900	0.5373835925
901	0.5372904905
902	0.5372253882
903	0.5371723556
904	0.5370866859
905	0.5369831218
906	0.5369393346
907	0.5368234383
908	0.5367774865
909	0.5367187653
910	0.5366468146
911	0.5365936832
912	0.5365169079
913	0.536447529
914	0.5364139835
915	0.5363202181
916	0.536276936
917	0.5361768027
918	0.5360962147
919	0.5359832317
920	0.5359262978
921	0.5358755146
922	0.5358440883
923	0.5357429145
924	0.535693169
925	0.5356519257
926	0.5355927695
927	0.5354875381
928	0.5354344919
929	0.5353522872
930	0.5352648462
931	0.535168574
932	0.5350775592
933	0.5350036182
934	0.5349485942
935	0.5348975424
936	0.5348564655
937	0.5347926376
938	0.5347303708
939	0.534668753
940	0.5346144642
941	0.5345166462
942	0.5344369425
943	0.5343833308
944	0.5342981828
945	0.5342260487
946	0.5341427669
947	0.5340669725
948	0.5340219994
949	0.5339359552
950	0.5338436348
951	0.5337491803
952	0.5336510666
953	0.5336191145
954	0.5335759288
955	0.5335285446
956	0.5334378641
957	0.5334030892
958	0.5333355917
959	0.5332648987
960	0.5332233554
961	0.5331504878
962	0.5331127717
963	0.5330452151
964	0.5330062819
965	0.5329065741
966	0.5328598015
967	0.5327559511
968	0.5326873567
969	0.5326298312
970	0.532540692
971	0.5324130732
972	0.532366707
973	0.5322988492
974	0.5322680558
975	0.5321641865
976	0.5321413688
977	0.5320744665
978	0.5319694908
979	0.5319248485
980	0.5318715261
981	0.5317994011
982	0.5317402247
983	0.5316890675
984	0.5316613486
985	0.5316087487
986	0.5315343602
987	0.5314717596
988	0.5313294709
989	0.5312643432
990	0.5312159836
991	0.5311202735
992	0.5310601047
993	0.5309901182
994	0.5308954838
995	0.530858965
996	0.53080201
997	0.5307059684
998	0.5305990728
999	0.5305364563
